game_id,week,season_type,posteam,defteam,qtr,down,drive_no,play_no,play_type,playType,desc,epa,success,wp,t_last_play,t_next_play,t_last_down,t_next_down,seq_as_start,seq_as_end
2025_05_MIA_CAR,5,REG,CAR,MIA,3,2,7,5,run,Run,(1:37) 5-R.Dowdle up the middle to CAR 28 for 3 yards (95-B.Jones).,-0.27043485222384334,0,0.34296751022338867,Run,Pass,1,3,Run-Pass,Run-Run
2025_05_MIA_CAR,5,REG,CAR,MIA,3,3,7,6,pass,Pass,(:57) (Shotgun) 9-B.Young sacked at CAR 28 for 0 yards (sack split by 20-J.Brooks and 90-K.Grant).,-1.7014666576869786,0,0.34509584307670593,Run,NA,2,NA,Pass-NA,Run-Pass
2025_05_MIA_CAR,5,REG,CAR,MIA,4,1,8,1,pass,Pass,(13:22) 9-B.Young pass incomplete short left.,-0.5366689562797546,0,0.3641073703765869,NA,Pass,NA,2,Pass-Pass,NA
2025_05_MIA_CAR,5,REG,CAR,MIA,4,2,8,2,pass,Pass,(13:19) (Shotgun) 9-B.Young pass short left to 15-Ji.Horn to CAR 29 for 4 yards (9-I.Melifonwu; 25-T.Dodson).,-0.3116132905706763,0,0.3329668641090393,Pass,Pass,1,3,Pass-Pass,Pass-Pass
2025_05_MIA_CAR,5,REG,CAR,MIA,4,3,8,3,pass,Pass,(12:40) (Shotgun) 9-B.Young pass incomplete short right [8-M.Judon].,-1.3623793059960008,0,0.3309802711009979,Pass,NA,2,NA,Pass-NA,Pass-Pass
2025_05_MIA_CAR,5,REG,CAR,MIA,4,1,9,1,run,Run,"(10:12) 5-R.Dowdle left tackle to CAR 16 for 1 yard (20-J.Brooks). PENALTY on MIA-91-M.Butler, Illegal Use of Hands, 5 yards, enforced at CAR 16.",0.35000185761600733,1,0.33996182680130005,NA,Pass,NA,1,Run-Pass,NA
2025_05_MIA_CAR,5,REG,CAR,MIA,4,1,9,2,pass,Pass,(9:47) (Shotgun) 9-B.Young pass short left to 5-R.Dowdle to CAR 25 for 4 yards (20-J.Brooks; 9-I.Melifonwu).,-0.09959490550681949,0,0.34492409229278564,Run,Run,1,2,Pass-Run,Run-Pass
2025_05_MIA_CAR,5,REG,CAR,MIA,4,2,9,3,run,Run,(9:09) 5-R.Dowdle right guard to MIA 32 for 43 yards (29-M.Fitzpatrick).,3.075137295643799,1,0.33074867725372314,Pass,Run,1,1,Run-Run,Pass-Run
2025_05_MIA_CAR,5,REG,CAR,MIA,4,1,9,4,run,Run,(8:26) (Shotgun) 5-R.Dowdle up the middle to MIA 27 for 5 yards (3-K.Britt; 20-J.Brooks).,0.14846142125315964,1,0.46370577812194824,Run,Run,2,1,Run-Run,Run-Run
2025_05_MIA_CAR,5,REG,CAR,MIA,4,1,9,5,run,Run,(7:43) (Shotgun) 5-R.Dowdle up the middle to MIA 5 for 3 yards (92-Z.Sieler; 94-Jo.Phillips).,-0.01046764460625127,0,0.5684245228767395,Run,Pass,1,2,Run-Pass,Run-Run
2025_05_MIA_CAR,5,REG,CAR,MIA,4,2,9,6,run,Pass,"(6:57) (Shotgun) 9-B.Young scrambles up the middle to MIA 1 for 4 yards (15-Ja.Phillips, 3-K.Britt).",0.41459759697318077,1,0.5607438087463379,Run,Run,1,3,Pass-Run,Run-Pass
2025_05_MIA_CAR,5,REG,CAR,MIA,4,3,9,7,run,Run,"(6:14) 77-Y.Nijman reported in as eligible. 5-R.Dowdle left guard for 1 yard, TOUCHDOWN. The Replay Official reviewed the runner broke the plane ruling, and the play was Upheld. The ruling on the field stands.",1.3655236600898206,1,0.6209493279457092,Pass,NA,2,NA,Run-NA,Pass-Run
2025_05_MIA_CAR,5,REG,CAR,MIA,4,1,10,1,run,Run,"(4:31) 5-R.Dowdle up the middle to CAR 33 for 16 yards (9-I.Melifonwu; 21-A.Davis). PENALTY on MIA-92-Z.Sieler, Defensive Holding, 5 yards, enforced at CAR 33.",1.3261476376792416,1,0.2879658043384552,NA,Pass,NA,1,Run-Pass,NA
2025_05_MIA_CAR,5,REG,CAR,MIA,4,1,10,2,pass,Pass,(4:26) (Shotgun) 9-B.Young pass deep right to 17-X.Legette ran ob at MIA 38 for 24 yards (21-A.Davis).,1.6812295622657984,1,0.3370709717273712,Run,Run,1,1,Pass-Run,Run-Pass
2025_05_MIA_CAR,5,REG,CAR,MIA,4,1,10,3,run,Run,(4:21) 23-T.Etienne left tackle to MIA 33 for 5 yards (9-I.Melifonwu; 29-M.Fitzpatrick).,-0.034708332910668105,0,0.40614792704582214,Pass,Pass,1,2,Run-Pass,Pass-Run
2025_05_MIA_CAR,5,REG,CAR,MIA,4,2,10,4,pass,Pass,(3:42) (Shotgun) 9-B.Young pass incomplete deep left to 4-T.McMillan.,-0.5230366448522545,0,0.3999243974685669,Run,Pass,1,3,Pass-Pass,Run-Pass
2025_05_MIA_CAR,5,REG,CAR,MIA,4,3,10,5,pass,Pass,(3:36) (Shotgun) 9-B.Young pass incomplete short right to 13-H.Renfrow.,-1.4342671457561664,0,0.36220040917396545,Pass,Pass,2,4,Pass-Pass,Pass-Pass
2025_05_MIA_CAR,5,REG,CAR,MIA,4,4,10,6,pass,Pass,(3:31) (Shotgun) 9-B.Young pass short right to 15-Ji.Horn to MIA 16 for 17 yards (26-R.Douglas).,3.258234640932642,1,0.2750501036643982,Pass,Run,3,1,Pass-Run,Pass-Pass
2025_05_MIA_CAR,5,REG,CAR,MIA,4,1,10,7,run,Run,"(2:48) 23-T.Etienne left tackle to MIA 4 for 12 yards (26-R.Douglas, 3-K.Britt).",1.4100186530558858,1,0.5476381778717041,Pass,Pass,4,1,Run-Pass,Pass-Run
2025_05_MIA_CAR,5,REG,CAR,MIA,4,1,10,8,pass,Pass,"(2:03) 9-B.Young pass short right to 84-M.Evans for 4 yards, TOUCHDOWN.",1.1689519041974563,1,0.6051464676856995,Run,NA,1,NA,Pass-NA,Run-Pass
2025_05_MIA_CAR,5,REG,CAR,MIA,4,1,11,1,run,Run,(1:03) 5-R.Dowdle right guard to CAR 30 for 3 yards (92-Z.Sieler).,-0.08886199491098523,0,0.9456073045730591,NA,Run,NA,2,Run-Run,NA
2025_05_MIA_CAR,5,REG,CAR,MIA,4,2,11,2,run,Run,(:59) (Shotgun) 5-R.Dowdle right guard to CAR 32 for 2 yards (95-B.Jones).,-0.23211429838556796,0,0.9471230506896973,Run,NA,1,NA,Run-NA,Run-Run
2025_05_MIA_CAR,5,REG,MIA,CAR,1,1,1,1,pass,Pass,(14:54) (Shotgun) 1-T.Tagovailoa pass short middle to 89-J.Hill to MIA 32 for 5 yards (56-C.Rozeboom; 32-T.Wallace).,0.13739156955853105,1,0.4332079589366913,NA,Run,NA,2,Pass-Run,NA
2025_05_MIA_CAR,5,REG,MIA,CAR,1,2,1,2,run,Run,(14:14) (Shotgun) 28-D.Achane up the middle to MIA 38 for 6 yards (98-D.Wonnum; 94-A.Robinson).,0.6153746899217367,1,0.4267943203449249,Pass,Pass,1,1,Run-Pass,Pass-Run
2025_05_MIA_CAR,5,REG,MIA,CAR,1,1,1,3,pass,Pass,(13:31) (Shotgun) 1-T.Tagovailoa pass incomplete short left to 30-A.Ingold.,-0.522686013719067,0,0.454899400472641,Run,Pass,2,2,Pass-Pass,Run-Pass
2025_05_MIA_CAR,5,REG,MIA,CAR,1,2,1,4,pass,Pass,(13:27) (Shotgun) 1-T.Tagovailoa pass short right to 17-J.Waddle pushed ob at MIA 48 for 10 yards (2-M.Jackson).,1.3115122269373387,1,0.43678146600723267,Pass,Pass,1,1,Pass-Pass,Pass-Pass
2025_05_MIA_CAR,5,REG,MIA,CAR,1,1,1,5,pass,Pass,(12:49) 1-T.Tagovailoa pass incomplete short right.,-0.5248086049687117,0,0.48011788725852966,Pass,Pass,2,2,Pass-Pass,Pass-Pass
2025_05_MIA_CAR,5,REG,MIA,CAR,1,2,1,6,pass,Pass,(12:42) 1-T.Tagovailoa pass short left to 28-D.Achane to CAR 48 for 4 yards (56-C.Rozeboom).,-0.580248590791598,0,0.46184656023979187,Pass,Pass,1,3,Pass-Pass,Pass-Pass
2025_05_MIA_CAR,5,REG,MIA,CAR,1,3,1,7,pass,Pass,(11:58) (Shotgun) 1-T.Tagovailoa pass deep middle to 83-D.Waller to CAR 14 for 34 yards (21-N.Scott).,3.5902892304002307,1,0.4433022141456604,Pass,Run,2,1,Pass-Run,Pass-Pass
2025_05_MIA_CAR,5,REG,MIA,CAR,1,1,1,8,run,Run,(11:12) (Shotgun) 28-D.Achane left tackle to CAR 14 for no gain (56-C.Rozeboom; 11-N.Scourton).,-0.4886471315403469,0,0.5693750977516174,Pass,Pass,3,2,Run-Pass,Pass-Run
2025_05_MIA_CAR,5,REG,MIA,CAR,1,2,1,9,pass,Pass,(10:30) (Shotgun) 1-T.Tagovailoa pass short left to 6-M.Washington to CAR 15 for -1 yards (11-N.Scourton).,-1.0724277854897082,0,0.5540549755096436,Run,Pass,1,3,Pass-Pass,Run-Pass
2025_05_MIA_CAR,5,REG,MIA,CAR,1,3,1,10,pass,Pass,(9:48) (Shotgun) 1-T.Tagovailoa sacked at CAR 25 for -10 yards (95-D.Brown).,-1.2531693587302932,0,0.5127397775650024,Pass,NA,2,NA,Pass-NA,Pass-Pass
2025_05_MIA_CAR,5,REG,MIA,CAR,1,1,2,1,run,Run,(6:31) 28-D.Achane left end to MIA 42 for no gain (3-P.Umanmielen).,-0.5042560754809529,0,0.5766153931617737,NA,Run,NA,2,Run-Run,NA
2025_05_MIA_CAR,5,REG,MIA,CAR,1,2,2,2,run,Run,(5:51) (Shotgun) 28-D.Achane left guard to MIA 44 for 2 yards (11-N.Scourton; 7-T.Moehrig).,-0.723831198643893,0,0.5586176514625549,Run,Pass,1,3,Run-Pass,Run-Run
2025_05_MIA_CAR,5,REG,MIA,CAR,1,3,2,3,pass,Pass,(5:07) (Shotgun) 1-T.Tagovailoa pass short left to 17-J.Waddle pushed ob at CAR 45 for 11 yards (8-Ja.Horn). MIA-17-J.Waddle was injured during the play.,2.1593562138732523,1,0.533736526966095,Run,Pass,2,1,Pass-Pass,Run-Pass
2025_05_MIA_CAR,5,REG,MIA,CAR,1,1,2,4,pass,Pass,(4:41) (Shotgun) 1-T.Tagovailoa pass short right to 80-T.Conner to CAR 44 for 1 yard (56-C.Rozeboom).,-0.5569646381773055,0,0.6141402721405029,Pass,Run,3,2,Pass-Run,Pass-Pass
2025_05_MIA_CAR,5,REG,MIA,CAR,1,2,2,5,run,Run,(3:59) (Shotgun) 28-D.Achane left end to CAR 40 for 4 yards (32-T.Wallace). ** Injury Update: MIA-17-J.Waddle has returned to the game.,-0.22982189524918795,0,0.5966217517852783,Pass,Pass,1,3,Run-Pass,Pass-Run
2025_05_MIA_CAR,5,REG,MIA,CAR,1,3,2,6,pass,Pass,(3:15) (Shotgun) 1-T.Tagovailoa pass incomplete short right to 28-D.Achane.,-1.8952210857532918,0,0.5899110436439514,Run,Pass,2,4,Pass-Pass,Run-Pass
2025_05_MIA_CAR,5,REG,MIA,CAR,1,4,2,7,pass,Pass,(3:12) (Shotgun) 1-T.Tagovailoa pass short left to 83-D.Waller pushed ob at CAR 34 for 6 yards (7-T.Moehrig).,3.3277435324853286,1,0.5357227921485901,Pass,Pass,3,1,Pass-Pass,Pass-Pass
2025_05_MIA_CAR,5,REG,MIA,CAR,1,1,2,8,pass,Pass,(2:36) (Shotgun) 1-T.Tagovailoa pass short middle to 83-D.Waller to CAR 21 for 13 yards (21-N.Scott).,0.9837467361940071,1,0.6248091459274292,Pass,Run,4,1,Pass-Run,Pass-Pass
2025_05_MIA_CAR,5,REG,MIA,CAR,1,1,2,9,run,Run,(1:57) (Shotgun) 31-O.Gordon right tackle to CAR 18 for 3 yards (93-L.Ray).,-0.14240068441722542,0,0.6398842930793762,Pass,Pass,1,2,Run-Pass,Pass-Run
2025_05_MIA_CAR,5,REG,MIA,CAR,1,2,2,10,pass,Pass,(1:15) (Shotgun) 1-T.Tagovailoa pass incomplete deep left to 89-J.Hill.,-0.7019754337379709,0,0.638859748840332,Run,Pass,1,3,Pass-Pass,Run-Pass
2025_05_MIA_CAR,5,REG,MIA,CAR,1,3,2,11,pass,Pass,(1:09) (Shotgun) 1-T.Tagovailoa pass short left to 17-J.Waddle to CAR 5 for 13 yards (2-M.Jackson).,2.075717897794675,1,0.6165171265602112,Pass,Run,2,1,Pass-Run,Pass-Pass
2025_05_MIA_CAR,5,REG,MIA,CAR,1,1,2,12,run,Run,(:28) (Shotgun) 28-D.Achane left tackle to CAR 5 for no gain (93-L.Ray).,-0.4480513095622882,0,0.679972767829895,Pass,Pass,3,2,Run-Pass,Pass-Run
2025_05_MIA_CAR,5,REG,MIA,CAR,1,2,2,13,pass,Pass,"(:01) (No Huddle, Shotgun) 1-T.Tagovailoa pass short middle to 6-M.Washington to CAR 10 for -5 yards (94-A.Robinson).",-1.4881787259946577,0,0.6679366230964661,Run,Pass,1,3,Pass-Pass,Run-Pass
2025_05_MIA_CAR,5,REG,MIA,CAR,2,3,2,15,pass,Pass,"(15:00) (Shotgun) 1-T.Tagovailoa pass short right to 28-D.Achane for 10 yards, TOUCHDOWN.",3.214334776508622,1,0.6321496367454529,Pass,NA,2,NA,Pass-NA,Pass-Pass
2025_05_MIA_CAR,5,REG,MIA,CAR,2,1,3,1,pass,Pass,(13:34) 1-T.Tagovailoa pass deep middle to 83-D.Waller to CAR 23 for 21 yards (22-L.Ransom).,1.301999086048454,1,0.7711913585662842,NA,Run,NA,1,Pass-Run,NA
2025_05_MIA_CAR,5,REG,MIA,CAR,2,1,3,2,run,Run,"(12:54) 31-O.Gordon left end to CAR 25 for -2 yards (7-T.Moehrig, 95-D.Brown).",-0.9474140395177528,0,0.7978496551513672,Pass,Pass,1,2,Run-Pass,Pass-Run
2025_05_MIA_CAR,5,REG,MIA,CAR,2,2,3,3,pass,Pass,(12:08) (Shotgun) 1-T.Tagovailoa pass short left to 89-J.Hill to CAR 17 for 8 yards (22-L.Ransom).,0.5175296865054406,1,0.7972990274429321,Run,Pass,1,3,Pass-Pass,Run-Pass
2025_05_MIA_CAR,5,REG,MIA,CAR,2,3,3,4,pass,Pass,(11:24) (Shotgun) 1-T.Tagovailoa pass short left to 17-J.Waddle pushed ob at CAR 4 for 13 yards (22-L.Ransom).,1.9110025385743938,1,0.8145185112953186,Pass,Pass,2,1,Pass-Pass,Pass-Pass
2025_05_MIA_CAR,5,REG,MIA,CAR,2,1,3,5,pass,Pass,"(10:53) 1-T.Tagovailoa pass short middle to 83-D.Waller for 4 yards, TOUCHDOWN.",1.1599747975124046,1,0.8379121422767639,Pass,NA,3,NA,Pass-NA,Pass-Pass
2025_05_MIA_CAR,5,REG,MIA,CAR,2,1,4,1,pass,Pass,(3:18) (Shotgun) 1-T.Tagovailoa pass short left to 28-D.Achane pushed ob at MIA 29 for 4 yards (11-N.Scourton; 56-C.Rozeboom).,-0.11744522606022656,0,0.7847629189491272,NA,Run,NA,2,Pass-Run,NA
2025_05_MIA_CAR,5,REG,MIA,CAR,2,2,4,2,run,Run,(2:35) (Shotgun) 28-D.Achane left guard to MIA 30 for 1 yard (7-T.Moehrig).,-0.35525418375618756,0,0.7852100133895874,Pass,Pass,1,3,Run-Pass,Pass-Run
2025_05_MIA_CAR,5,REG,MIA,CAR,2,3,4,3,pass,Pass,(2:00) (Shotgun) 1-T.Tagovailoa sacked at MIA 20 for -10 yards (94-A.Robinson).,-1.720475554233417,0,0.7799689173698425,Run,NA,2,NA,Pass-NA,Run-Pass
2025_05_MIA_CAR,5,REG,MIA,CAR,3,1,5,1,run,Run,(12:07) (Shotgun) 31-O.Gordon up the middle to MIA 22 for -3 yards (56-C.Rozeboom).,-1.333589500747621,0,0.628949761390686,NA,Pass,NA,2,Run-Pass,NA
2025_05_MIA_CAR,5,REG,MIA,CAR,3,2,5,2,pass,Pass,(10:57) (Shotgun) 1-T.Tagovailoa pass short left to 80-T.Conner pushed ob at MIA 27 for 15 yards (21-N.Scott).,0.8268796955235302,1,0.5976465940475464,Run,Pass,1,3,Pass-Pass,Run-Pass
2025_05_MIA_CAR,5,REG,MIA,CAR,3,3,5,3,run,Pass,(10:19) (Shotgun) 1-T.Tagovailoa scrambles left end to MIA 32 for 5 yards (22-L.Ransom).,-0.7019798825494945,0,0.6149926781654358,Pass,NA,2,NA,Pass-NA,Pass-Pass
2025_05_MIA_CAR,5,REG,MIA,CAR,3,1,6,1,pass,Pass,(6:57) (Shotgun) 1-T.Tagovailoa pass short left to 6-M.Washington to MIA 32 for 8 yards (31-C.Thornton).,0.8031395161524415,1,0.6596124768257141,NA,Run,NA,2,Pass-Run,NA
2025_05_MIA_CAR,5,REG,MIA,CAR,3,2,6,2,run,Run,(6:14) (Shotgun) 28-D.Achane right end to MIA 35 for 3 yards (56-C.Rozeboom).,-0.01106714317575097,0,0.6679560542106628,Pass,Run,1,1,Run-Run,Pass-Run
2025_05_MIA_CAR,5,REG,MIA,CAR,3,1,6,3,run,Run,(5:32) (Shotgun) 28-D.Achane left end to MIA 37 for 2 yards (2-M.Jackson; 95-D.Brown).,-0.3392055397853255,0,0.678485631942749,Run,Pass,2,2,Run-Pass,Run-Run
2025_05_MIA_CAR,5,REG,MIA,CAR,3,2,6,4,pass,Pass,(4:51) 1-T.Tagovailoa pass incomplete short left.,-0.7995107658207417,0,0.6629953980445862,Run,Pass,1,3,Pass-Pass,Run-Pass
2025_05_MIA_CAR,5,REG,MIA,CAR,3,3,6,5,pass,Pass,"(4:47) (Shotgun) 1-T.Tagovailoa pass incomplete deep left to 6-M.Washington. Penalty on MIA-55-A.Brewer, Offensive Holding, declined.",-1.3184492578729987,0,0.6324707865715027,Pass,NA,2,NA,Pass-NA,Pass-Pass
2025_05_MIA_CAR,5,REG,MIA,CAR,3,1,7,1,run,Run,(:03) (Shotgun) 28-D.Achane left end to MIA 32 for -2 yards (7-T.Moehrig).,-0.8255555238574743,0,0.7013005614280701,NA,Pass,NA,2,Run-Pass,NA
2025_05_MIA_CAR,5,REG,MIA,CAR,4,2,7,3,pass,Pass,"(15:00) (Shotgun) 1-T.Tagovailoa pass short left to 6-M.Washington to MIA 30 for -2 yards (7-T.Moehrig, 32-T.Wallace).",-1.0643933820538223,0,0.6548429131507874,Run,Pass,1,3,Pass-Pass,Run-Pass
2025_05_MIA_CAR,5,REG,MIA,CAR,4,3,7,4,pass,Pass,(14:18) (Shotgun) 1-T.Tagovailoa pass short right to 89-J.Hill to MIA 37 for 7 yards (31-C.Thornton).,-0.43769653094932437,0,0.6456178426742554,Pass,NA,2,NA,Pass-NA,Pass-Pass
2025_05_MIA_CAR,5,REG,MIA,CAR,4,1,8,1,pass,Pass,(12:21) 1-T.Tagovailoa pass short left to 17-J.Waddle to MIA 42 for 17 yards (2-M.Jackson). CAR-2-M.Jackson was injured during the play.,0.9999759895727038,1,0.7146099805831909,NA,Pass,NA,1,Pass-Pass,NA
2025_05_MIA_CAR,5,REG,MIA,CAR,4,1,8,2,pass,Pass,(11:50) (Shotgun) 1-T.Tagovailoa pass short middle to 89-J.Hill to MIA 44 for 2 yards (7-T.Moehrig).,-0.3530888403765857,0,0.7478204369544983,Pass,Pass,1,2,Pass-Pass,Pass-Pass
2025_05_MIA_CAR,5,REG,MIA,CAR,4,2,8,3,pass,Pass,(11:06) (Shotgun) 1-T.Tagovailoa pass short right to 28-D.Achane to MIA 45 for 1 yard (32-T.Wallace).,-0.42300113406963646,0,0.7288442254066467,Pass,Pass,1,3,Pass-Pass,Pass-Pass
2025_05_MIA_CAR,5,REG,MIA,CAR,4,3,8,4,pass,Pass,(10:28) (Shotgun) 1-T.Tagovailoa pass incomplete deep right to 17-J.Waddle. ** Injury Update: CAR-2-M.Jackson has returned to the game.,-1.3831849496345967,0,0.7062653303146362,Pass,NA,2,NA,Pass-NA,Pass-Pass
2025_05_MIA_CAR,5,REG,MIA,CAR,4,1,9,1,pass,Pass,(6:00) (Shotgun) 1-T.Tagovailoa pass short left to 28-D.Achane to 50 for 7 yards (56-C.Rozeboom; 31-C.Thornton).,0.4138180853333324,1,0.3777954578399658,NA,Pass,NA,2,Pass-Pass,NA
2025_05_MIA_CAR,5,REG,MIA,CAR,4,2,9,2,pass,Pass,"(5:32) (No Huddle, Shotgun) 1-T.Tagovailoa pass short right to 28-D.Achane to CAR 46 for 4 yards (56-C.Rozeboom).",0.2206423580646515,1,0.3943845331668854,Pass,Pass,1,1,Pass-Pass,Pass-Pass
2025_05_MIA_CAR,5,REG,MIA,CAR,4,1,9,3,pass,Pass,"(4:50) 1-T.Tagovailoa pass deep left to 17-J.Waddle for 46 yards, TOUCHDOWN.",4.087242831243202,1,0.430337131023407,Pass,NA,2,NA,Pass-NA,Pass-Pass
2025_05_MIA_CAR,5,REG,MIA,CAR,4,1,10,1,pass,Pass,(1:54) (Shotgun) 1-T.Tagovailoa pass incomplete short left to 17-J.Waddle (31-C.Thornton).,-0.31698415242135525,0,0.28588488698005676,NA,Pass,NA,2,Pass-Pass,NA
2025_05_MIA_CAR,5,REG,MIA,CAR,4,2,10,2,pass,Pass,(1:51) (Shotgun) 1-T.Tagovailoa pass incomplete deep right to 17-J.Waddle.,-0.4166193976998329,0,0.24124516546726227,Pass,Pass,1,3,Pass-Pass,Pass-Pass
2025_05_MIA_CAR,5,REG,MIA,CAR,4,3,10,3,pass,Pass,(1:46) (Shotgun) 1-T.Tagovailoa sacked at MIA 15 for -7 yards (91-P.Jones).,-0.6105760472128168,0,0.21615587174892426,Pass,NA,2,NA,Pass-NA,Pass-Pass
2025_05_MIN_CLE,5,REG,CLE,MIN,1,1,1,1,run,Run,(15:00) (Shotgun) 10-Q.Judkins up the middle to CLE 44 for 4 yards (0-I.Pace).,0.05089851375669241,1,0.5725733637809753,NA,Run,NA,2,Run-Run,NA
2025_05_MIN_CLE,5,REG,CLE,MIN,1,2,1,2,run,Run,"(14:28) (Shotgun) 10-Q.Judkins up the middle to CLE 47 for 3 yards (15-D.Turner). PENALTY on CLE-72-K.Leveston, Offensive Holding, 10 yards, enforced at CLE 45.",-1.2323314012028277,0,0.5671918988227844,Run,Pass,1,2,Run-Pass,Run-Run
2025_05_MIN_CLE,5,REG,CLE,MIN,1,2,1,3,pass,Pass,(13:58) (Shotgun) 8-D.Gabriel pass short middle to 85-D.Njoku to CLE 47 for 12 yards (2-I.Rodgers; 26-T.Jackson).,0.9795063000638038,1,0.5402006506919861,Run,Pass,2,3,Pass-Pass,Run-Pass
2025_05_MIN_CLE,5,REG,CLE,MIN,1,3,1,4,pass,Pass,(13:13) 8-D.Gabriel pass incomplete deep right to 16-I.Bond.,-1.9559710046742111,0,0.5580931901931763,Pass,NA,2,NA,Pass-NA,Pass-Pass
2025_05_MIN_CLE,5,REG,CLE,MIN,1,1,2,1,run,Run,(10:17) 10-Q.Judkins right tackle pushed ob at MIN 15 for 32 yards (55-E.Wilson).,2.131775881978683,1,0.5844466686248779,NA,Run,NA,1,Run-Run,NA
2025_05_MIN_CLE,5,REG,CLE,MIN,1,1,2,2,run,Run,(9:34) (Shotgun) 10-Q.Judkins up the middle to MIN 6 for 9 yards (44-J.Metellus).,0.789650542079471,1,0.6597326993942261,Run,Pass,1,2,Run-Pass,Run-Run
2025_05_MIN_CLE,5,REG,CLE,MIN,1,2,2,3,pass,Pass,(8:57) 8-D.Gabriel pass incomplete short middle to 16-I.Bond (7-B.Murphy).,-0.5607215648633428,0,0.697619616985321,Run,Run,1,3,Pass-Run,Run-Pass
2025_05_MIN_CLE,5,REG,CLE,MIN,1,3,2,4,run,Run,(8:52) 10-Q.Judkins left end to MIN 6 for no gain (58-J.Greenard).,-1.383358289662283,0,0.6778023838996887,Pass,Run,2,4,Run-Run,Pass-Run
2025_05_MIN_CLE,5,REG,CLE,MIN,1,4,2,5,run,Run,(8:15) 98-A.Huntington and 74-T.Jenkins reported in as eligible. 10-Q.Judkins right tackle to MIN 4 for 2 yards (55-E.Wilson; 26-T.Jackson).,2.1853601959883235,1,0.6258361339569092,Run,Run,3,1,Run-Run,Run-Run
2025_05_MIN_CLE,5,REG,CLE,MIN,1,1,2,6,run,Run,(7:32) (Shotgun) 34-J.Ford left guard to MIN 1 for 3 yards (55-E.Wilson; 26-T.Jackson).,0.22219691390637308,1,0.6861860752105713,Run,Pass,4,2,Run-Pass,Run-Run
2025_05_MIN_CLE,5,REG,CLE,MIN,1,2,2,7,pass,Pass,"(6:54) 8-D.Gabriel pass short left to 44-H.Fannin for 1 yard, TOUCHDOWN.",0.8626181433792226,1,0.697619616985321,Run,NA,1,NA,Pass-NA,Run-Pass
2025_05_MIN_CLE,5,REG,CLE,MIN,1,1,3,1,run,Run,(2:25) 10-Q.Judkins right guard to CLE 34 for no gain (26-T.Jackson; 50-L.Rodriguez).,-0.5284904795698822,0,0.5657207369804382,NA,Pass,NA,2,Run-Pass,NA
2025_05_MIN_CLE,5,REG,CLE,MIN,1,2,3,2,pass,Pass,(1:54) (Shotgun) 8-D.Gabriel pass short left to 22-D.Sampson to CLE 40 for 6 yards (44-J.Metellus).,0.003041174728423357,1,0.5476232171058655,Run,Pass,1,3,Pass-Pass,Run-Pass
2025_05_MIN_CLE,5,REG,CLE,MIN,1,3,3,3,pass,Pass,(1:15) (Shotgun) 8-D.Gabriel pass short left to 44-H.Fannin to CLE 44 for 4 yards (8-J.Okudah).,1.2063868050463498,1,0.5315655469894409,Pass,Pass,2,1,Pass-Pass,Pass-Pass
2025_05_MIN_CLE,5,REG,CLE,MIN,1,1,3,4,pass,Pass,(:25) (Shotgun) 8-D.Gabriel pass incomplete short right to 22-D.Sampson (61-J.Redmond).,-0.5771869788877666,0,0.5507839918136597,Pass,Pass,3,2,Pass-Pass,Pass-Pass
2025_05_MIN_CLE,5,REG,CLE,MIN,1,2,3,5,pass,Pass,(:20) (Shotgun) 8-D.Gabriel pass short left to 44-H.Fannin to CLE 39 for 5 yards (22-H.Smith; 2-I.Rodgers).,-0.6277566044591367,0,0.5325783491134644,Pass,Pass,1,3,Pass-Pass,Pass-Pass
2025_05_MIN_CLE,5,REG,CLE,MIN,2,3,3,7,pass,Pass,"(15:00) (Shotgun) 8-D.Gabriel pass short middle to 85-D.Njoku to CLE 46 for 12 yards (22-H.Smith; 55-E.Wilson). Penalty on CLE-68-C.Robinson, Illegal Formation, declined.",-0.4701194139197469,0,0.5022259950637817,Pass,NA,2,NA,Pass-NA,Pass-Pass
2025_05_MIN_CLE,5,REG,CLE,MIN,2,1,4,1,pass,Pass,(10:58) (Shotgun) 8-D.Gabriel pass short left to 44-H.Fannin to CLE 14 for 3 yards (15-D.Turner).,-0.3098897805903107,0,0.5208576321601868,NA,Run,NA,2,Pass-Run,NA
2025_05_MIN_CLE,5,REG,CLE,MIN,2,2,4,2,run,Run,(10:20) (Shotgun) 8-D.Gabriel right tackle to CLE 11 for -3 yards (15-D.Turner).,-0.82773950509727,0,0.5177509188652039,Pass,Pass,1,3,Run-Pass,Pass-Run
2025_05_MIN_CLE,5,REG,CLE,MIN,2,3,4,3,run,Pass,(9:37) (Shotgun) 8-D.Gabriel scrambles up the middle to CLE 19 for 8 yards (22-H.Smith).,-0.3919620178639889,0,0.4829561412334442,Run,NA,2,NA,Pass-NA,Run-Pass
2025_05_MIN_CLE,5,REG,CLE,MIN,2,1,5,1,run,Run,(6:14) 83-M.Corley left end to CLE 37 for 11 yards (7-B.Murphy; 26-T.Jackson).,0.6929576816037297,1,0.5386541485786438,NA,Run,NA,1,Run-Run,NA
2025_05_MIN_CLE,5,REG,CLE,MIN,2,1,5,2,run,Run,(5:35) 10-Q.Judkins right tackle to CLE 40 for 3 yards (0-I.Pace).,-0.41005259891971946,0,0.5650557279586792,Run,Pass,1,2,Run-Pass,Run-Run
